date,source,forecast,COLD,HOT,WET,DRY,CLOUDY,WINDY
2019-01-22,boards,"TODAY ... Windy and cold with mixed wintry showers, some accumulations of snow on hills, sleet or hail showers near sea level, mixed with some sunny breaks, in gusty west to northwest winds 50 to 80 km/hr, adding chill factor to highs only 4 to 6 C. Feeling closer to -1 C. Some thunder possible with showers of various types. Heavier showers of all types are likely to be found in north and west but could happen anywhere. Watch for patches of black ice on roads both this morning and again this evening after sunset.",3.00,0.00,7.00,0.00,0.00,2.00
2019-01-23,boards,"TODAY ... Partly to mostly cloudy, a few wintry showers but with the trend for these to become more confined to higher ground and the northeast. Moderate west to northwest winds at times, highs 5 to 8 C.",0.00,0.00,1.00,0.00,1.00,1.00
2019-01-25,boards,"TODAY ... Continued mild, occasional spots of drizzle and brighter intervals in a moderate westerly breeze, highs 10 to 13 C.",0.00,0.00,1.00,0.00,0.00,2.00
2019-01-26,boards,"TODAY ... Mild at first with some outbreaks of rain developing, winds increasing to southwest 50-80 km/hr, then some squally showers, possible hail and thunder, followed by clearing for a time, and winds veering to northwest 60-90 km/hr. Turning much colder, temperatures dropping from 8-10 C to around 3-5 C. Some wintry showers will follow. By later today and overnight be prepared for rapidly changing weather conditions especially in the north and west, with locally poor driving conditions as a result of heavy wintry precipitation and strong wind gusts.",1.00,0.00,5.00,0.00,0.00,4.00
2017-12-30,met,"Today
	  Rain, sleet and snow in Leinster and Ulster, clearing northeastwards overnight with scattered rain or hail showers following. Lowest temperatures of 1 to 5 degrees with southwest winds strengthening.",1.00,0.00,6.00,0.00,0.00,1.00
2018-01-03,met,"Today
	  Extremely windy early this afternoon with stormy conditions in parts of the West. There'll be sunny spells and squally heavy showers, some thundery downpours occurring too, with the risk of local flooding especially over Connacht and Ulster. Winds will moderate later this afternoon and evening. Highest temperatures of 7 to 10 degrees Celsius.
      
        Tonight Showers will continue in the north this evening, with heavy rain moving up from the southwest, extending countrywide overnight. Some falls of sleet are possible further north. Becoming extremely windy or possibly stormy later along Munster coasts with the risk of coastal flooding. Lowest temperatures 2 to 8 degrees Celsius, coldest further north.",1.00,0.00,5.00,0.00,0.00,3.00
2018-01-04,met,"Today
	  Very windy for a time in Leinster with gale force northwest winds and some severe gusts, but winds will gradually ease everywhere through the afternoon. Occasional heavy showers but a lot of dry and bright weather as well. However, rain will continue over Ulster this afternoon. Highest temperatures of 5 to 9 degrees.
      
        Tonight Cold tonight with just scattered showers, but rain developing in the south and southwest with a risk of snow on hills. Lowest temperatures of -1 to +2 degrees with frost and the risk of ice on untreated surfaces. Light to moderate westerly winds.",2.00,0.00,5.00,1.00,0.00,7.00
2018-01-04,met,"Today
	  Gusty westerly winds will continue to ease this evening. Clear spells persisting over the northern half of the country, with scattered showers becoming confined to west Ulster. Cloudy over the southern half of the country with outbreaks of rain pushing into the southwest and along the south coast.
      
        Tonight Cold tonight with clear spells over the northern half of the country. Scattered showers will continue to affect northwestern coastal counties, with some wintry falls inland. Cloudier skies further south, with outbreaks of rain in southern counties, and the risk of snow on hills. Lows of -1 to +2 degrees with frost and the risk of ice on untreated surfaces. A few patches of mist and fog will form towards dawn in the light to moderate westerly winds.",2.00,0.00,5.00,0.00,4.00,4.00
2018-01-06,met,"Today
	  Most places dry this evening with long clear spells, but isolated light showers will continue to affect southeastern counties for a time. Cold, with moderate to fresh northeasterly winds, strong and gusty at times along eastern coasts.
      
        Tonight Tonight  will be dry under mostly clear skies. Winds will fall light inland and it will turn very cold, with lowest temperatures falling to between minus 1 and minus 5 degrees Celsius leading to a widespread severe frost. Less cold nearer the east coast, however, owing to the onshore northeasterly breeze with air temperatures remaining above zero in these parts. A few mist or fog patches may develop towards morning.",3.00,0.00,1.00,3.00,2.00,4.00
2018-01-07,met,"Today
	  Tonight  will be dry with good clear spells and just light easterly breezes but moderate along eastern and southern coasts. It will turn very cold with a widespread severe frost and lowest temperatures falling to between -2 and -6 degrees away from eastern and southern coastal fringes where lowest temperatures will be around -1 to +1 degrees in the onshore breeze.",1.00,0.00,0.00,1.00,0.00,3.00
2018-01-15,met,"Today
	  Cold and windy overnight with widespread showers. The showers will turn wintry over northern and western areas early tonight and in many other areas later, with some snow on high ground. Lowest temperatures zero to 3 degrees, leading to some slippery surfaces. Strong and gusty westerly winds will reach gale force along Atlantic coasts, where very high seas are also expected.",2.00,0.00,3.00,0.00,0.00,4.00
2018-01-16,met,"Today
	  Tonight  there will be widespread and heavy showers of rain, hail, sleet and snow, with a risk of thunder. Accumulations of snow are likely, especially over the northern half of the country and mainly over higher ground elsewhere. But showers will ease and become confined to western and northern counties by morning. Westerly winds will be very strong and gusty but along Atlantic coastal counties winds will reach gale force with severe and damaging gusts of up to 120 km/h and a risk of coastal flooding as seas continue to be very high. Lowest temperatures will fall to between -1 and +3 degrees.",2.00,0.00,7.00,0.00,0.00,5.00
2018-01-18,met,"Today
	  Cold and frosty tonight, with some slippery surfaces. Further showers at times too, some heavy and thundery and with some hail, sleet and snow. These most frequent over the northern half of the country, where some further accumulations of snow are likely. Lowest temperatures of -1 to +2 C. Moderate to fresh westerly winds will be strong along Atlantic coasts.",3.00,0.00,5.00,0.00,0.00,2.00
2018-01-20,met,"Today
	  Cold overnight with frost and some icy patches mainly over the northern half of the country and scattered wintry showers near northern coasts. Rain will affect southern and western counties. Patchy, misty or fog in some midland areas, but some rain, sleet or snow developing here overnight. Lowest temperatures will range plus 3 to minus 2 degrees Celsius, coldest in the north.",3.00,0.00,5.00,0.00,1.00,0.00
2018-01-25,met,"Today
	  Mainly dry at first in the east but heavy showers in the west will move across the country this morning, some with hail and thunder. In the afternoon the showers will become lighter with",0.00,0.00,3.00,1.00,0.00,0.00
2018-01-30,met,"Today
	  Cold and rather windy tonight with gales along exposed Atlantic coasts.  Rain across the midlands, west and north, will continue to move into remaining areas.  Whilst a clearance to showery conditions will follow overnight, some of the showers will turn wintry - a few falls of hail and sleet.  Some snow in places too, though mainly over higher ground in the north. Risk of thunder also. Lowest temperatures of 0 to 3 degrees Celsius in brisk westerly breezes.  Frost and ice will mainly occur in sheltered areas.",2.00,0.00,5.00,0.00,0.00,4.00
2018-01-31,met,"Today
	  Cold, windy and showery today with spells of sunshine between showers.  The showers will be most frequent across the west and north through the first half of the day, with some of sleet and snow. Showers will become heavier later, merging to longer spells of rain, with a risk of hail and thunder. Feeling cold in the wind with temperatures of 4 to 7 degrees, in strong and gusty west to northwest winds reaching gale force along exposed coasts.
      
        Tonight Showery conditions will continue overnight, mainly affecting Atlantic counties, with the ongoing risk of thunder. There'll be long clear spells, especially across the midlands, south and east. Rather windy for a time with fresh and gusty northwest breezes.  There'll be a frost in sheltered spots by dawn with the risk of ice on untreated surfaces. Lowest temperatures of 1 to 3 degrees.",3.00,0.00,7.00,0.00,0.00,6.00
2018-01-31,met,"Today
	  Cold, windy and showery today with spells of sunshine between showers.  The showers will be most frequent across the west and north through the first half of the day, with some of sleet and snow. Showers will become heavier later, merging to longer spells of rain, with a risk of hail and thunder. Feeling cold in the wind with temperatures of 4 to 7 degrees, in strong and gusty west to northwest winds reaching gale force along exposed coasts.
      
        Tonight Showery conditions will continue overnight, mainly affecting Atlantic counties, with the ongoing risk of thunder. There'll be long clear spells, especially across the midlands, south and east. Rather windy for a time with fresh and gusty northwest breezes.  There'll be a frost in sheltered spots by dawn with the risk of ice on untreated surfaces. Lowest temperatures of 1 to 3 degrees.",3.00,0.00,7.00,0.00,0.00,6.00
2018-01-31,met,"Today
	  Cold, windy and showery today with spells of sunshine between showers.  The showers will be most frequent across the west and north through the first half of the day, with some of sleet and snow. Showers will become heavier later, merging to longer spells of rain, with a risk of hail and thunder. Feeling cold in the wind with temperatures of 4 to 7 degrees, in strong and gusty west to northwest winds reaching gale force along exposed coasts.
      
        Tonight Showery conditions will continue overnight, mainly affecting Atlantic counties, with the ongoing risk of thunder. There'll be long clear spells, especially across the midlands, south and east. Rather windy for a time with fresh and gusty northwest breezes.  There'll be a frost in sheltered spots by dawn with the risk of ice on untreated surfaces. Lowest temperatures of 1 to 3 degrees.",3.00,0.00,7.00,0.00,0.00,6.00
2018-02-08,met,"Today
	  Outbreaks of rain and drizzle will continue to persist across parts of south Leinster and Munster today but the rest of the country will remain generally dry and bright. Highs of 6 to 10 degrees Celsius in a moderate southwesterly breeze.
      
        Tonight It will become much colder this evening and early tonight as winds freshen and turn northwesterly in direction and temperatures drop to between -2 and +1 degrees Celsius. Widespread showers will be wintry with some snow accumulations; frost and icy stretches.",2.00,0.00,4.00,1.00,0.00,2.00
2018-02-15,met,"Today
	  Showers will become",0.00,0.00,1.00,0.00,0.00,0.00
2018-02-24,met,"Today
	  Patchy frost, mainly in north midlands and northeastern areas clearing. Cold and generally dry today, rather cloudy in many places this morning, but cloud will break up and sunny spells will develop, especially in eastern and midland areas this afternoon. Highest temperatures of 4 to 8 degrees Celsius generally, possibly 9 degrees Celsius in the southwest and feeling cold in fresh southeast winds.
      
        Tonight Cold and dry tonight with clearing skies. Lowest temperatures of +2 to -2 or even -3 degrees Celsius with a widespread sharp or severe frost away from the far southwest, where cloud cover may keep temperatures a little higher.",3.00,0.00,0.00,2.00,3.00,1.00
2018-02-25,met,"Today
	  Cold, bright and mostly sunny. Top temperatures 4 to 7 C., but feeling colder in moderate to fresh east or southeast winds.
      
        Tonight Very cold and frosty tonight. Dry and mostly clear, with just a few mist patches. Lowest temperatures  +1 to -3 C., in moderate to fresh east or southeast winds.",3.00,0.00,0.00,1.00,1.00,2.00
2018-02-25,met,"Today
	  Cold, bright and mostly sunny. Top temperatures 4 to 8 C., best in the southwest, but feeling colder in moderate to fresh east or southeast winds.
      
        Tonight Very cold and frosty tonight. Dry and mostly clear, with just a few mist patches. Lowest temperatures  +1 to -3 C., in moderate to fresh east or southeast winds.",3.00,0.00,0.00,1.00,1.00,2.00
2018-02-26,met,"Today
	  Very cold tonight with a severe frost and icy stretches.  Dry across many areas but further snow flurries will occur in the east and south.  Lowest temperatures will range -2 to -5 degrees Celsius, in northeasterly breezes.",3.00,0.00,2.00,1.00,0.00,1.00
2018-03-01,met,"Today
	  Blizzard conditions will extend through Leinster, Munster and Connacht overnight in strong and gusty northeasterly winds; the heaviest snowfall will be along eastern and southern counties. Snow through Ulster will be mainly from showers. Lowest temperatures will be around 0 to -4 degrees.",2.00,0.00,3.00,0.00,0.00,1.00
2018-03-05,met,"Today
	  Outbreaks of rain and drizzle, mostly affecting the eastern half of the country will continue through the night and it will be generally rather cloudy. Snow-melt will continue, leading to an accumulation of surface water and the ongoing risk of flooding.
      
        Tonight It'll be cold overnight with a mix of cloud and clear spells and just isolated showers. Temperatures down to minus 2 to plus 2 degrees and with light winds there'll be mist, fog and frost.",1.00,0.00,4.00,0.00,4.00,1.00
2018-04-13,met,"Today
	  Some sunshine across the south of the country this evening but most places will remain cloudy.  Occasional mist and drizzle overnight.  Lows of 5 to 7 degrees in light southerly breezes.",0.00,0.00,1.00,0.00,2.00,2.00
